servir (pretérito anterior)	yo hube servido<br>tú hubiste servido<br>él, ella, Ud. hubo servido<br>nosotros hubimos servido<br>vosotros hubisteis servido<br>ellos, ellas, Uds. hubieron servido<br>vos hubiste servido	pretérito anterior
servir (pretérito perfecto)	yo he servido<br>tú has servido<br>él, ella, Ud. ha servido<br>nosotros hemos servido<br>vosotros habéis servido<br>ellos, ellas, Uds. han servido<br>vos has servido	pretérito perfecto
servir (pluscuamperfecto)	yo había servido<br>tú habías servido<br>él, ella, Ud. había servido<br>nosotros habíamos servido<br>vosotros habíais servido<br>ellos, ellas, Uds. habían servido<br>vos habías servido	pluscuamperfecto
servir (futuro perfecto)	yo habré servido<br>tú habrás servido<br>él, ella, Ud. habrá servido<br>nosotros habremos servido<br>vosotros habréis servido<br>ellos, ellas, Uds. habrán servido<br>vos habrás servido	futuro perfecto
servir (condicional perfecto)	yo habría servido<br>tú habrías servido<br>él, ella, Ud. habría servido<br>nosotros habríamos servido<br>vosotros habríais servido<br>ellos, ellas, Uds. habrían servido<br>vos habrías servido	condicional perfecto
servir (subjuntivo presente)	yo sirva<br>tú sirvas<br>él, ella, Ud. sirva<br>nosotros sirvamos<br>vosotros sirváis<br>ellos, ellas, Uds. sirvan<br>vos sirvas, *sirvás	subjuntivo presente
servir (subjuntivo imperfecto)	yo sirviera o sirviese<br>tú sirvieras o sirvieses<br>él, ella, Ud. sirviera o sirviese<br>nosotros sirviéramos o sirviésemos<br>vosotros sirvierais o sirvieseis<br>ellos, ellas, Uds. sirvieran o sirviesen<br>vos sirvieras o sirvieses	subjuntivo imperfecto
servir (subjuntivo futuro)	yo sirviere<br>tú sirvieres<br>él, ella, Ud. sirviere<br>nosotros sirviéremos<br>vosotros sirviereis<br>ellos, ellas, Uds. sirvieren<br>vos sirvieres	subjuntivo futuro
servir (subjuntivo pretérito perfecto)	yo haya servido<br>tú hayas servido<br>él, ella, Ud. haya servido<br>nosotros hayamos servido<br>vosotros hayáis servido<br>ellos, ellas, Uds. hayan servido<br>vos hayas servido	subjuntivo pretérito perfecto
servir (subjuntivo pluscuamperfecto)	yo hubiera o hubiese servido<br>tú hubieras o hubieses servido<br>él, ella, Ud. hubiera o hubiese servido<br>nosotros hubiéramos o hubiésemos servido<br>vosotros hubierais o hubieseis servido<br>ellos, ellas, Uds. hubieran o hubiesen servido<br>vos hubieras o hubieses servido	subjuntivo pluscuamperfecto
servir (subjuntivo futuro perfecto)	yo hubiere servido<br>tú hubieres servido<br>él, ella, Ud. hubiere servido<br>nosotros hubiéremos servido<br>vosotros hubiereis servido<br>ellos, ellas, Uds. hubieren servido<br>vos hubieres servido	subjuntivo futuro perfecto
servir (imperativo afirmativo)	yo –<br>tú ¡sirve!<br>él, ella, Ud. ¡sirva!<br>nosotros ¡sirvamos!<br>vosotros ¡servid!<br>ellos, ellas, Uds. ¡sirvan!<br>vos ¡serví!	imperativo afirmativo
servir (imperativo negativo)	yo –<br>tú ¡no sirvas!<br>él, ella, Ud. ¡no sirva!<br>nosotros ¡no sirvamos!<br>vosotros ¡no sirváis!<br>ellos, ellas, Uds. ¡no sirvan!<br>vos ¡no sirvas, *sirvás!	imperativo negativo
sacar (presente)	yo saco<br>tú sacas<br>él, ella, Ud. saca<br>nosotros sacamos<br>vosotros sacáis<br>ellos, ellas, Uds. sacan<br>vos sacás	presente
sacar (imperfecto)	yo sacaba<br>tú sacabas<br>él, ella, Ud. sacaba<br>nosotros sacábamos<br>vosotros sacabais<br>ellos, ellas, Uds. sacaban<br>vos sacabas	imperfecto
sacar (pretérito)	yo saqué<br>tú sacaste<br>él, ella, Ud. sacó<br>nosotros sacamos<br>vosotros sacasteis<br>ellos, ellas, Uds. sacaron<br>vos sacaste	pretérito
sacar (futuro)	yo sacaré<br>tú sacarás<br>él, ella, Ud. sacará<br>nosotros sacaremos<br>vosotros sacaréis<br>ellos, ellas, Uds. sacarán<br>vos sacarás	futuro
sacar (condicional)	yo sacaría<br>tú sacarías<br>él, ella, Ud. sacaría<br>nosotros sacaríamos<br>vosotros sacaríais<br>ellos, ellas, Uds. sacarían<br>vos sacarías	condicional
sacar (pretérito anterior)	yo hube sacado<br>tú hubiste sacado<br>él, ella, Ud. hubo sacado<br>nosotros hubimos sacado<br>vosotros hubisteis sacado<br>ellos, ellas, Uds. hubieron sacado<br>vos hubiste sacado	pretérito anterior
sacar (pretérito perfecto)	yo he sacado<br>tú has sacado<br>él, ella, Ud. ha sacado<br>nosotros hemos sacado<br>vosotros habéis sacado<br>ellos, ellas, Uds. han sacado<br>vos has sacado	pretérito perfecto
sacar (pluscuamperfecto)	yo había sacado<br>tú habías sacado<br>él, ella, Ud. había sacado<br>nosotros habíamos sacado<br>vosotros habíais sacado<br>ellos, ellas, Uds. habían sacado<br>vos habías sacado	pluscuamperfecto
sacar (futuro perfecto)	yo habré sacado<br>tú habrás sacado<br>él, ella, Ud. habrá sacado<br>nosotros habremos sacado<br>vosotros habréis sacado<br>ellos, ellas, Uds. habrán sacado<br>vos habrás sacado	futuro perfecto
sacar (condicional perfecto)	yo habría sacado<br>tú habrías sacado<br>él, ella, Ud. habría sacado<br>nosotros habríamos sacado<br>vosotros habríais sacado<br>ellos, ellas, Uds. habrían sacado<br>vos habrías sacado	condicional perfecto
sacar (subjuntivo presente)	yo saque<br>tú saques<br>él, ella, Ud. saque<br>nosotros saquemos<br>vosotros saquéis<br>ellos, ellas, Uds. saquen<br>vos saques, *saqués	subjuntivo presente
sacar (subjuntivo imperfecto)	yo sacara o sacase<br>tú sacaras o sacases<br>él, ella, Ud. sacara o sacase<br>nosotros sacáramos o sacásemos<br>vosotros sacarais o sacaseis<br>ellos, ellas, Uds. sacaran o sacasen<br>vos sacaras o sacases	subjuntivo imperfecto
sacar (subjuntivo futuro)	yo sacare<br>tú sacares<br>él, ella, Ud. sacare<br>nosotros sacáremos<br>vosotros sacareis<br>ellos, ellas, Uds. sacaren<br>vos sacares	subjuntivo futuro
sacar (subjuntivo pretérito perfecto)	yo haya sacado<br>tú hayas sacado<br>él, ella, Ud. haya sacado<br>nosotros hayamos sacado<br>vosotros hayáis sacado<br>ellos, ellas, Uds. hayan sacado<br>vos hayas sacado	subjuntivo pretérito perfecto
sacar (subjuntivo pluscuamperfecto)	yo hubiera o hubiese sacado<br>tú hubieras o hubieses sacado<br>él, ella, Ud. hubiera o hubiese sacado<br>nosotros hubiéramos o hubiésemos sacado<br>vosotros hubierais o hubieseis sacado<br>ellos, ellas, Uds. hubieran o hubiesen sacado<br>vos hubieras o hubieses sacado	subjuntivo pluscuamperfecto
sacar (subjuntivo futuro perfecto)	yo hubiere sacado<br>tú hubieres sacado<br>él, ella, Ud. hubiere sacado<br>nosotros hubiéremos sacado<br>vosotros hubiereis sacado<br>ellos, ellas, Uds. hubieren sacado<br>vos hubieres sacado	subjuntivo futuro perfecto
sacar (imperativo afirmativo)	yo –<br>tú ¡saca!<br>él, ella, Ud. ¡saque!<br>nosotros ¡saquemos!<br>vosotros ¡sacad!<br>ellos, ellas, Uds. ¡saquen!<br>vos ¡sacá!	imperativo afirmativo
sacar (imperativo negativo)	yo –<br>tú ¡no saques!<br>él, ella, Ud. ¡no saque!<br>nosotros ¡no saquemos!<br>vosotros ¡no saquéis!<br>ellos, ellas, Uds. ¡no saquen!<br>vos ¡no saques, *saqués!	imperativo negativo
necesitar (presente)	yo necesito<br>tú necesitas<br>él, ella, Ud. necesita<br>nosotros necesitamos<br>vosotros necesitáis<br>ellos, ellas, Uds. necesitan<br>vos necesitás	presente
necesitar (imperfecto)	yo necesitaba<br>tú necesitabas<br>él, ella, Ud. necesitaba<br>nosotros necesitábamos<br>vosotros necesitabais<br>ellos, ellas, Uds. necesitaban<br>vos necesitabas	imperfecto
necesitar (pretérito)	yo necesité<br>tú necesitaste<br>él, ella, Ud. necesitó<br>nosotros necesitamos<br>vosotros necesitasteis<br>ellos, ellas, Uds. necesitaron<br>vos necesitaste	pretérito
necesitar (futuro)	yo necesitaré<br>tú necesitarás<br>él, ella, Ud. necesitará<br>nosotros necesitaremos<br>vosotros necesitaréis<br>ellos, ellas, Uds. necesitarán<br>vos necesitarás	futuro
necesitar (condicional)	yo necesitaría<br>tú necesitarías<br>él, ella, Ud. necesitaría<br>nosotros necesitaríamos<br>vosotros necesitaríais<br>ellos, ellas, Uds. necesitarían<br>vos necesitarías	condicional
necesitar (pretérito anterior)	yo hube necesitado<br>tú hubiste necesitado<br>él, ella, Ud. hubo necesitado<br>nosotros hubimos necesitado<br>vosotros hubisteis necesitado<br>ellos, ellas, Uds. hubieron necesitado<br>vos hubiste necesitado	pretérito anterior
necesitar (pretérito perfecto)	yo he necesitado<br>tú has necesitado<br>él, ella, Ud. ha necesitado<br>nosotros hemos necesitado<br>vosotros habéis necesitado<br>ellos, ellas, Uds. han necesitado<br>vos has necesitado	pretérito perfecto
necesitar (pluscuamperfecto)	yo había necesitado<br>tú habías necesitado<br>él, ella, Ud. había necesitado<br>nosotros habíamos necesitado<br>vosotros habíais necesitado<br>ellos, ellas, Uds. habían necesitado<br>vos habías necesitado	pluscuamperfecto
necesitar (futuro perfecto)	yo habré necesitado<br>tú habrás necesitado<br>él, ella, Ud. habrá necesitado<br>nosotros habremos necesitado<br>vosotros habréis necesitado<br>ellos, ellas, Uds. habrán necesitado<br>vos habrás necesitado	futuro perfecto
necesitar (condicional perfecto)	yo habría necesitado<br>tú habrías necesitado<br>él, ella, Ud. habría necesitado<br>nosotros habríamos necesitado<br>vosotros habríais necesitado<br>ellos, ellas, Uds. habrían necesitado<br>vos habrías necesitado	condicional perfecto
necesitar (subjuntivo presente)	yo necesite<br>tú necesites<br>él, ella, Ud. necesite<br>nosotros necesitemos<br>vosotros necesitéis<br>ellos, ellas, Uds. necesiten<br>vos necesites, *necesités	subjuntivo presente
necesitar (subjuntivo imperfecto)	yo necesitara o necesitase<br>tú necesitaras o necesitases<br>él, ella, Ud. necesitara o necesitase<br>nosotros necesitáramos o necesitásemos<br>vosotros necesitarais o necesitaseis<br>ellos, ellas, Uds. necesitaran o necesitasen<br>vos necesitaras o necesitases	subjuntivo imperfecto
necesitar (subjuntivo futuro)	yo necesitare<br>tú necesitares<br>él, ella, Ud. necesitare<br>nosotros necesitáremos<br>vosotros necesitareis<br>ellos, ellas, Uds. necesitaren<br>vos necesitares	subjuntivo futuro
necesitar (subjuntivo pretérito perfecto)	yo haya necesitado<br>tú hayas necesitado<br>él, ella, Ud. haya necesitado<br>nosotros hayamos necesitado<br>vosotros hayáis necesitado<br>ellos, ellas, Uds. hayan necesitado<br>vos hayas necesitado	subjuntivo pretérito perfecto
necesitar (subjuntivo pluscuamperfecto)	yo hubiera o hubiese necesitado<br>tú hubieras o hubieses necesitado<br>él, ella, Ud. hubiera o hubiese necesitado<br>nosotros hubiéramos o hubiésemos necesitado<br>vosotros hubierais o hubieseis necesitado<br>ellos, ellas, Uds. hubieran o hubiesen necesitado<br>vos hubieras o hubieses necesitado	subjuntivo pluscuamperfecto
necesitar (subjuntivo futuro perfecto)	yo hubiere necesitado<br>tú hubieres necesitado<br>él, ella, Ud. hubiere necesitado<br>nosotros hubiéremos necesitado<br>vosotros hubiereis necesitado<br>ellos, ellas, Uds. hubieren necesitado<br>vos hubieres necesitado	subjuntivo futuro perfecto
necesitar (imperativo afirmativo)	yo –<br>tú ¡necesita!<br>él, ella, Ud. ¡necesite!<br>nosotros ¡necesitemos!<br>vosotros ¡necesitad!<br>ellos, ellas, Uds. ¡necesiten!<br>vos ¡necesitá!	imperativo afirmativo
necesitar (imperativo negativo)	yo –<br>tú ¡no necesites!<br>él, ella, Ud. ¡no necesite!<br>nosotros ¡no necesitemos!<br>vosotros ¡no necesitéis!<br>ellos, ellas, Uds. ¡no necesiten!<br>vos ¡no necesites, *necesités!	imperativo negativo
mantener (presente)	yo mantengo<br>tú mantienes<br>él, ella, Ud. mantiene<br>nosotros mantenemos<br>vosotros mantenéis<br>ellos, ellas, Uds. mantienen<br>vos mantenés	presente
mantener (imperfecto)	yo mantenía<br>tú mantenías<br>él, ella, Ud. mantenía<br>nosotros manteníamos<br>vosotros manteníais<br>ellos, ellas, Uds. mantenían<br>vos mantenías	imperfecto
mantener (pretérito)	yo mantuve<br>tú mantuviste<br>él, ella, Ud. mantuvo<br>nosotros mantuvimos<br>vosotros mantuvisteis<br>ellos, ellas, Uds. mantuvieron<br>vos mantuviste	pretérito
mantener (futuro)	yo mantendré<br>tú mantendrás<br>él, ella, Ud. mantendrá<br>nosotros mantendremos<br>vosotros mantendréis<br>ellos, ellas, Uds. mantendrán<br>vos mantendrás	futuro
mantener (condicional)	yo mantendría<br>tú mantendrías<br>él, ella, Ud. mantendría<br>nosotros mantendríamos<br>vosotros mantendríais<br>ellos, ellas, Uds. mantendrían<br>vos mantendrías	condicional
mantener (pretérito anterior)	yo hube mantenido<br>tú hubiste mantenido<br>él, ella, Ud. hubo mantenido<br>nosotros hubimos mantenido<br>vosotros hubisteis mantenido<br>ellos, ellas, Uds. hubieron mantenido<br>vos hubiste mantenido	pretérito anterior
mantener (pretérito perfecto)	yo he mantenido<br>tú has mantenido<br>él, ella, Ud. ha mantenido<br>nosotros hemos mantenido<br>vosotros habéis mantenido<br>ellos, ellas, Uds. han mantenido<br>vos has mantenido	pretérito perfecto
mantener (pluscuamperfecto)	yo había mantenido<br>tú habías mantenido<br>él, ella, Ud. había mantenido<br>nosotros habíamos mantenido<br>vosotros habíais mantenido<br>ellos, ellas, Uds. habían mantenido<br>vos habías mantenido	pluscuamperfecto
mantener (futuro perfecto)	yo habré mantenido<br>tú habrás mantenido<br>él, ella, Ud. habrá mantenido<br>nosotros habremos mantenido<br>vosotros habréis mantenido<br>ellos, ellas, Uds. habrán mantenido<br>vos habrás mantenido	futuro perfecto
mantener (condicional perfecto)	yo habría mantenido<br>tú habrías mantenido<br>él, ella, Ud. habría mantenido<br>nosotros habríamos mantenido<br>vosotros habríais mantenido<br>ellos, ellas, Uds. habrían mantenido<br>vos habrías mantenido	condicional perfecto
mantener (subjuntivo presente)	yo mantenga<br>tú mantengas<br>él, ella, Ud. mantenga<br>nosotros mantengamos<br>vosotros mantengáis<br>ellos, ellas, Uds. mantengan<br>vos mantengas	subjuntivo presente
mantener (subjuntivo imperfecto)	yo mantuviera o mantuviese<br>tú mantuvieras o mantuvieses<br>él, ella, Ud. mantuviera o mantuviese<br>nosotros mantuviéramos o mantuviésemos<br>vosotros mantuvierais o mantuvieseis<br>ellos, ellas, Uds. mantuvieran o mantuviesen<br>vos mantuvieras o mantuvieses	subjuntivo imperfecto
mantener (subjuntivo futuro)	yo mantuviere<br>tú mantuvieres<br>él, ella, Ud. mantuviere<br>nosotros mantuviéremos<br>vosotros mantuviereis<br>ellos, ellas, Uds. mantuvieren<br>vos mantuvieres	subjuntivo futuro
mantener (subjuntivo pretérito perfecto)	yo haya mantenido<br>tú hayas mantenido<br>él, ella, Ud. haya mantenido<br>nosotros hayamos mantenido<br>vosotros hayáis mantenido<br>ellos, ellas, Uds. hayan mantenido<br>vos hayas mantenido	subjuntivo pretérito perfecto
mantener (subjuntivo pluscuamperfecto)	yo hubiera o hubiese mantenido<br>tú hubieras o hubieses mantenido<br>él, ella, Ud. hubiera o hubiese mantenido<br>nosotros hubiéramos o hubiésemos mantenido<br>vosotros hubierais o hubieseis mantenido<br>ellos, ellas, Uds. hubieran o hubiesen mantenido<br>vos hubieras o hubieses mantenido	subjuntivo pluscuamperfecto
mantener (subjuntivo futuro perfecto)	yo hubiere mantenido<br>tú hubieres mantenido<br>él, ella, Ud. hubiere mantenido<br>nosotros hubiéremos mantenido<br>vosotros hubiereis mantenido<br>ellos, ellas, Uds. hubieren mantenido<br>vos hubieres mantenido	subjuntivo futuro perfecto
mantener (imperativo afirmativo)	yo –<br>tú ¡mantén!<br>él, ella, Ud. ¡mantenga!<br>nosotros ¡mantengamos!<br>vosotros ¡mantened!<br>ellos, ellas, Uds. ¡mantengan!<br>vos ¡mantené!	imperativo afirmativo
mantener (imperativo negativo)	yo –<br>tú ¡no mantengas!<br>él, ella, Ud. ¡no mantenga!<br>nosotros ¡no mantengamos!<br>vosotros ¡no mantengáis!<br>ellos, ellas, Uds. ¡no mantengan!<br>vos ¡no mantengas!	imperativo negativo
resultar (presente)	yo resulto<br>tú resultas<br>él, ella, Ud. resulta<br>nosotros resultamos<br>vosotros resultáis<br>ellos, ellas, Uds. resultan<br>vos resultás	presente
resultar (imperfecto)	yo resultaba<br>tú resultabas<br>él, ella, Ud. resultaba<br>nosotros resultábamos<br>vosotros resultabais<br>ellos, ellas, Uds. resultaban<br>vos resultabas	imperfecto
resultar (pretérito)	yo resulté<br>tú resultaste<br>él, ella, Ud. resultó<br>nosotros resultamos<br>vosotros resultasteis<br>ellos, ellas, Uds. resultaron<br>vos resultaste	pretérito
resultar (futuro)	yo resultaré<br>tú resultarás<br>él, ella, Ud. resultará<br>nosotros resultaremos<br>vosotros resultaréis<br>ellos, ellas, Uds. resultarán<br>vos resultarás	futuro
resultar (condicional)	yo resultaría<br>tú resultarías<br>él, ella, Ud. resultaría<br>nosotros resultaríamos<br>vosotros resultaríais<br>ellos, ellas, Uds. resultarían<br>vos resultarías	condicional
resultar (pretérito anterior)	yo hube resultado<br>tú hubiste resultado<br>él, ella, Ud. hubo resultado<br>nosotros hubimos resultado<br>vosotros hubisteis resultado<br>ellos, ellas, Uds. hubieron resultado<br>vos hubiste resultado	pretérito anterior
resultar (pretérito perfecto)	yo he resultado<br>tú has resultado<br>él, ella, Ud. ha resultado<br>nosotros hemos resultado<br>vosotros habéis resultado<br>ellos, ellas, Uds. han resultado<br>vos has resultado	pretérito perfecto
